Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
82267-MAS,Female,33,No,Massachusetts,12,7,,No,,Yes,DSL,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,45.25,85.5,0,10,0,95.5,Churned,Dissatisfaction,Product dissatisfaction
78085-ORE,Male,28,No,Oregon,2,36,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.55,184.1,0,0,67.78,251.88,Churned,Attitude,Attitude of support person
31513-CON,Female,81,No,Connecticut,15,9,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,82.65,1470.05,0,0,18.02,1488.07,Stayed,,
57461-ARI,Male,41,Yes,Arizona,4,27,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,122,0,0,40.05,162.05,Stayed,,
15739-IDA,Female,40,No,Idaho,13,9,Deal 4,Yes,Yes,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,24,226.55,0,0,30.1,256.65,Stayed,,
15349-TEX,Male,47,Yes,Texas,9,12,Deal 5,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,50.15,0,0,39.87,90.02,Joined,,
58578-MIS,Female,37,No,Missouri,9,31,Deal 2,Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,56.3,2364,0,0,1495.27,3859.27,Stayed,,
78381-NEW,Female,26,No,New Jersey,5,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.9,6137,0,0,527.94,6664.94,Churned,Price,Long distance charges
26221-ALA,Female,34,No,Alabama,12,24,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,20.15,419.9,0,0,1057.32,1477.22,Stayed,,
33439-ARK,Female,37,No,Arkansas,6,32,Deal 2,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.7,4730.6,0,0,115.15,4845.75,Stayed,,
77594-NEW,Male,40,Yes,New Mexico,8,15,Deal 2,Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,74.2,4805.65,0,0,1444.95,6250.6,Stayed,,
66737-LOU,Female,77,Yes,Louisiana,10,22,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,-8,908.55,0,0,318.88,1227.43,Stayed,,
95984-ARK,Male,55,No,Arkansas,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.2,930.4,0,0,356.3,1286.7,Churned,Competitor,Competitor offered more data
45860-MAR,Female,38,Yes,Maryland,14,12,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.65,714.15,0,0,205.92,920.07,Churned,Competitor,Competitor made better offer
73156-IOW,Female,57,Yes,Iowa,2,29,Deal 3,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,89.2,3251.3,0,0,1736.35,4987.65,Stayed,,
67567-ARI,Male,70,No,Arizona,8,1,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,165.4,0,0,13.02,178.42,Churned,Competitor,Competitor made better offer
93211-MAI,Male,63,No,Maine,3,29,,No,,Yes,Cable,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,43.35,371.4,0,0,0,371.4,Stayed,,
48746-MIS,Male,29,Yes,Missouri,12,8,Deal 3,No,,Yes,DSL,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,29.1,688,0,0,0,688,Stayed,,
94792-WES,Female,50,No,West Virginia,6,33,,No,,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,53.1,1901.25,0,0,0,1901.25,Stayed,,
33414-MAS,Male,55,No,Massachusetts,4,8,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,111.3,7567.2,36.66,0,1454.57,8985.11,Stayed,,
25161-SOU,Female,64,Yes,South Dakota,11,26,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,83.05,1258.3,0,110,661.95,2030.25,Churned,Competitor,Competitor made better offer
59635-SOU,Female,60,Yes,South Dakota,8,14,,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,61.9,619,0,0,299.5,918.5,Stayed,,
29149-OHI,Male,74,Yes,Ohio,0,29,,No,,Yes,DSL,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,39.1,971.3,0,0,0,971.3,Churned,Competitor,Competitor had better devices
89798-TEX,Male,38,Yes,Texas,15,8,,No,,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,36,780.15,0,0,0,780.15,Stayed,,
68840-TEX,Female,50,No,Texas,10,14,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,58.95,601.6,0,70,270.27,941.87,Stayed,,
92515-NEW,Male,74,No,New York,14,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,5222.35,0,0,882.5,6104.85,Stayed,,
22635-ILL,Male,43,Yes,Illinois,11,19,Deal 4,Yes,No,No,,,,,,,,,,One Year,No,Mailed Check,19.45,270.2,0,0,290.03,560.23,Stayed,,
47348-MON,Male,53,Yes,Montana,0,18,Deal 2,Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,110.3,6997.3,0,0,1354.24,8351.54,Stayed,,
28281-ARI,Male,56,Yes,Arizona,8,32,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.35,253.8,0,0,148.89,402.69,Joined,,
33663-MAR,Male,60,No,Maryland,8,35,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.15,238.15,0,0,313.11,551.26,Stayed,,
88111-NEW,Female,52,Yes,New York,15,32,,Yes,No,Yes,Fiber Optic,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.4,83.4,0,0,43.06,126.46,Joined,,
42029-NEW,Male,32,Yes,New York,3,30,,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.5,76.95,0,0,111.03,187.98,Joined,,
52913-MAR,Male,64,No,Maryland,4,7,,No,,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,60.45,3184.25,0,0,0,3184.25,Churned,Price,Lack of affordable download/upload speed
84284-MAI,Male,60,Yes,Maine,0,28,,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.95,927.1,0,0,1401.62,2328.72,Stayed,,
14244-PEN,Female,32,Yes,Pennsylvania,9,21,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80.3,4896.35,0,40,1189.44,6125.79,Stayed,,
31937-NOR,Female,32,No,North Carolina,14,25,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.55,7616,0,0,2269.87,9885.87,Stayed,,
43444-NEW,Female,66,Yes,New Mexico,10,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,69.35,341.6,0,0,47.8,389.4,Stayed,,
24040-ARK,Male,22,Yes,Arkansas,6,6,,Yes,Yes,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,25.3,1748.55,0,0,2211.95,3960.5,Stayed,,
92945-SOU,Male,47,Yes,South Dakota,0,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.3,4222.95,0,0,1078.98,5301.93,Stayed,,
12490-TEN,Female,52,No,Tennessee,9,6,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.75,238.1,38.84,0,37.5,236.76,Joined,,
65337-MIC,Male,23,Yes,Michigan,12,8,,Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.95,1348.5,0,0,721.68,2070.18,Stayed,,
64294-NEW,Male,62,No,New Jersey,9,25,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,20.55,1357.1,17.14,0,1361.58,2701.54,Stayed,,
63608-MAS,Female,47,No,Massachusetts,6,11,Deal 3,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.8,475.2,0,0,348.25,823.45,Stayed,,
79581-NEW,Female,47,Yes,New York,4,10,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,99.75,5608.4,0,0,1149.68,6758.08,Stayed,,
54638-IND,Male,77,Yes,Indiana,1,21,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.1,5376.4,0,0,1515.8,6892.2,Stayed,,
54460-ARI,Female,45,No,Arizona,10,17,,Yes,Yes,No,,,,,,,,,,Two Year,No,Mailed Check,25.1,611.45,0,0,824.78,1436.23,Stayed,,
57456-WIS,Male,55,No,Wisconsin,2,18,,Yes,Yes,No,,,,,,,,,,One Year,Yes,Credit Card,26.8,733.55,0,0,90,823.55,Stayed,,
76281-LOU,Female,29,Yes,Louisiana,10,31,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,3334.9,0,0,1328.96,4663.86,Stayed,,
24934-FLO,Female,23,No,Florida,0,5,,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.15,762.25,0,0,228.16,990.41,Churned,Competitor,Competitor offered higher download speeds
98897-WAS,Female,77,No,Washington,5,22,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,88.45,2130.55,0,0,46.69,2177.24,Stayed,,
97703-NEW,Female,21,Yes,New Hampshire,1,8,Deal 3,No,,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,54.55,1362.85,0,0,0,1362.85,Stayed,,
64604-IOW,Female,51,Yes,Iowa,10,19,,Yes,No,No,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.05,923.1,0,0,1082.9,2006,Stayed,,
34024-NEB,Female,45,Yes,Nebraska,4,21,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.05,20.05,0,0,7.66,27.71,Joined,,
67856-UTA,Male,67,No,Utah,2,5,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.25,331.9,12.48,0,11.35,330.77,Churned,Price,Price too high
18601-TEX,Female,40,Yes,Texas,13,4,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.4,1023.95,0,0,631,1654.95,Stayed,,
44895-IND,Male,56,Yes,Indiana,4,21,Deal 4,No,,Yes,DSL,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,45.55,597,0,0,0,597,Churned,Dissatisfaction,Poor expertise of online support
43803-OKL,Female,61,Yes,Oklahoma,6,14,Deal 3,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.9,543,0,0,613.48,1156.48,Stayed,,
84616-DEL,Female,20,Yes,Delaware,5,3,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.45,921.3,0,0,2236.36,3157.66,Stayed,,
13203-NOR,Female,49,Yes,North Carolina,10,20,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,1679.4,38.65,0,133.56,1774.31,Stayed,,
54123-RHO,Female,24,Yes,Rhode Island,10,9,Deal 1,Yes,Yes,Yes,Cable,Yes,No,Yes,No,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,71.45,5025.85,0,0,2807.28,7833.13,Stayed,,
96107-VER,Female,44,Yes,Vermont,8,32,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.25,3314.15,0,0,59.2,3373.35,Stayed,,
61036-VIR,Male,81,Yes,Virginia,10,30,Deal 5,No,,Yes,DSL,Yes,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,29.8,220.45,11.83,0,0,208.62,Stayed,,
54834-KAN,Male,59,Yes,Kansas,7,5,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,81.4,3775.85,0,0,71.55,3847.4,Stayed,,
49491-IDA,Female,49,Yes,Idaho,6,19,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45,865.85,22.55,0,560.88,1404.18,Stayed,,
12391-ARI,Male,40,No,Arizona,9,24,,Yes,No,No,,,,,,,,,,One Year,Yes,Credit Card,19.8,572.2,0,0,1337.48,1909.68,Stayed,,
54756-ALA,Male,36,Yes,Alabama,5,28,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,103.9,6449.15,0,0,2627.88,9077.03,Stayed,,
95873-TEN,Male,43,No,Tennessee,12,26,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-8,199.75,0,0,135.72,335.47,Stayed,,
71752-CON,Female,51,No,Connecticut,4,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0,0,53.8,111.2,Joined,,
15692-WIS,Female,25,No,Wisconsin,0,23,,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,45.05,45.05,0,0,48.03,93.08,Churned,Competitor,Competitor had better devices
37245-ARI,Female,57,No,Arizona,12,31,Deal 4,No,,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,16.27,0,0,677.18,Stayed,,
77494-MAS,Female,27,Yes,Massachusetts,13,3,Deal 1,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.05,7532.15,0,0,3508.82,11040.97,Churned,Competitor,Competitor had better devices
92685-KEN,Female,35,Yes,Kentucky,6,16,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,84.1,4348.65,0,0,1995.24,6343.89,Churned,Competitor,Competitor had better devices
92742-MIN,Female,59,No,Minnesota,15,34,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,No,Mailed Check,20.65,38.7,0,0,49.42,88.12,Churned,Attitude,Attitude of support person
37453-PEN,Male,73,No,Pennsylvania,13,2,Deal 3,Yes,No,Yes,Cable,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.15,2231.05,0,0,386.4,2617.45,Churned,Competitor,Competitor made better offer
88844-WIS,Male,43,Yes,Wisconsin,2,10,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.35,3161.4,0,0,845.38,4006.78,Stayed,,
24757-NEV,Female,32,No,Nevada,9,1,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,46.05,80.35,0,10,59.38,149.73,Churned,Attitude,Attitude of service provider
97301-MAS,Male,25,Yes,Massachusetts,8,18,Deal 3,Yes,No,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,49.7,1218.25,0,0,89.28,1307.53,Stayed,,
84807-HAW,Female,83,No,Hawaii,14,5,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,4259.3,8.88,0,924.96,5175.38,Churned,Dissatisfaction,Product dissatisfaction
98172-MAS,Female,53,No,Massachusetts,15,3,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6,0,0,408.52,1667.12,Churned,Competitor,Competitor made better offer
16541-COL,Female,58,No,Colorado,4,35,,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,68.3,4378.8,0,0,1490.56,5869.36,Stayed,,
56514-MIN,Female,34,No,Minnesota,14,24,Deal 1,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.4,1363.25,0,0,3564,4927.25,Stayed,,
28715-MAR,Female,34,Yes,Maryland,9,10,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.15,1439.35,0,0,35.37,1474.72,Stayed,,
51890-DEL,Male,81,Yes,Delaware,11,21,,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,73,2471.25,0,0,106.4,2577.65,Stayed,,
62968-OKL,Female,18,No,Oklahoma,4,3,,Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,59.55,59.55,0,0,41.39,100.94,Joined,,
91132-IND,Female,65,No,Indiana,15,19,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.65,68.65,0,0,12.4,81.05,Churned,Price,Price too high
36440-NEV,Female,78,Yes,Nevada,3,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0,0,1682.16,5538.91,Churned,Dissatisfaction,Network reliability
21343-ORE,Male,68,No,Oregon,0,17,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,95.85,5016.25,18.85,0,1594.77,6592.17,Stayed,,
34961-MIS,Female,55,No,Mississippi,5,4,,Yes,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,55.85,937.5,0,0,413.27,1350.77,Churned,Price,Price too high
86433-NOR,Male,62,Yes,North Carolina,8,1,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.8,1727.5,0,0,585.8,2313.3,Churned,Price,Price too high
53790-NEW,Male,36,No,New Mexico,8,36,,Yes,No,No,,,,,,,,,,One Year,No,Credit Card,19.15,124.4,0,0,63.24,187.64,Stayed,,
68826-IDA,Male,48,No,Idaho,14,1,,No,,Yes,Cable,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,24.7,24.7,0,0,0,24.7,Joined,,
19088-ARK,Female,51,Yes,Arkansas,9,11,,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,89.65,5308.7,0,0,1430.45,6739.15,Stayed,,
88459-MIC,Female,70,Yes,Michigan,5,14,,Yes,Yes,Yes,Cable,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.2,346.2,0,0,193.4,539.6,Churned,Competitor,Competitor had better devices
36017-TEX,Female,52,Yes,Texas,15,23,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.55,19.55,0,0,40.63,60.18,Joined,,
35520-LOU,Female,25,No,Louisiana,7,3,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,80.5,80.5,0,0,35.77,116.27,Churned,Dissatisfaction,Product dissatisfaction
27065-WES,Female,47,No,West Virginia,14,33,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,83.65,5733.4,46.99,0,1083.92,6770.33,Stayed,,
13664-ALA,Female,44,Yes,Alabama,5,31,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.25,79.25,0,0,19.98,99.23,Churned,Dissatisfaction,Service dissatisfaction
92306-ALA,Female,56,Yes,Alabama,1,4,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,80.6,155.8,0,0,10.64,166.44,Churned,Competitor,Competitor made better offer
25438-UTA,Female,43,No,Utah,8,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,89.3,4016.85,44.63,0,635.4,4607.62,Churned,Dissatisfaction,Poor expertise of online support
82637-RHO,Female,59,No,Rhode Island,9,18,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.85,3303.05,0,0,81.2,3384.25,Churned,Competitor,Competitor made better offer
11241-TEN,Female,41,Yes,Tennessee,4,11,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.1,3634.8,0,0,95.88,3730.68,Stayed,,
49995-RHO,Male,44,Yes,Rhode Island,11,23,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.95,1215.65,0,0,379.73,1595.38,Stayed,,
44010-HAW,Male,59,No,Hawaii,0,29,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.25,20.25,0,0,10.71,30.96,Churned,Attitude,Attitude of support person
92276-MAI,Female,40,Yes,Maine,13,30,,No,,Yes,DSL,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,40.9,1383.6,0,0,0,1383.6,Stayed,,
29121-VER,Male,66,No,Vermont,2,9,,Yes,No,No,,,,,,,,,,One Year,No,Bank Withdrawal,19.9,666,0,0,848.05,1514.05,Stayed,,
18280-MAI,Male,76,No,Maine,0,6,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,102.65,7550.3,0,0,2052,9602.3,Stayed,,
83610-COL,Female,66,Yes,Colorado,0,11,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.2,140.1,0,0,14.58,154.68,Joined,,
85218-MAI,Female,31,No,Maine,2,17,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,227.45,0,0,429.72,657.17,Stayed,,
64656-GEO,Male,63,Yes,Georgia,0,27,Deal 1,Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,75.75,5388.15,0,0,3058.77,8446.92,Stayed,,
65381-LOU,Female,65,Yes,Louisiana,3,32,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,104.9,5913.95,1.69,90,1830.84,7833.1,Stayed,,
21919-HAW,Male,64,No,Hawaii,15,2,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.3,2416.55,0,80,365.05,2861.6,Churned,Other,Moved
51722-COL,Male,45,Yes,Colorado,2,20,,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,86.9,6194.1,0,0,1818.15,8012.25,Stayed,,
87463-OHI,Female,49,No,Ohio,10,21,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.5,6873.75,0,60,121.59,7055.34,Churned,Attitude,Attitude of support person
98404-TEX,Female,54,Yes,Texas,0,16,,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.2,1841.9,0,0,1596.54,3438.44,Stayed,,
74664-ORE,Female,44,Yes,Oregon,0,23,,Yes,No,No,,,,,,,,,,Two Year,Yes,Bank Withdrawal,21.3,1041.8,0,0,185.65,1227.45,Stayed,,
58609-MAR,Female,35,Yes,Maryland,8,32,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,117.8,8684.8,0,0,2510.64,11195.44,Churned,Competitor,Competitor offered higher download speeds
37378-WYO,Female,22,No,Wyoming,4,8,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,79.85,4786.1,0,0,114.46,4900.56,Stayed,,
93501-NEW,Female,25,No,New Mexico,14,36,,Yes,No,No,,,,,,,,,,Two Year,No,Credit Card,19.35,309.25,0,0,360,669.25,Stayed,,
61080-TEN,Male,49,No,Tennessee,7,34,Deal 2,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,80.8,3132.75,0,0,518.8,3651.55,Stayed,,
32563-DEL,Female,34,Yes,Delaware,3,22,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.8,146.65,0,10,22.38,179.03,Joined,,
57673-TEN,Female,29,Yes,Tennessee,1,10,,No,,Yes,Cable,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,55.95,1157.05,0,10,0,1167.05,Churned,Attitude,Attitude of service provider
85356-UTA,Female,38,Yes,Utah,0,22,Deal 1,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.05,6770.5,0,0,2354.16,9124.66,Stayed,,
33651-NOR,Female,71,Yes,North Dakota,12,6,Deal 1,Yes,No,No,,,,,,,,,,Two Year,Yes,Credit Card,19.55,1462.05,0,0,1113,2575.05,Stayed,,
